ma_gia_su,ho_ten,gioi_tinh,nam_sinh,hoc_vi,chuyen_nganh,truong_hoc_ma,truong_hoc_ten,loai_truong,khu_vuc_ma,ten_khu_vuc,quan_huyen,tinh_thanh,nam_kinh_nghiem,hinh_thuc_day,hoc_phi_trung_binh_gio,nguon_du_lieu,trang_thai,ngay_cap_nhat,mon_hoc_ma,ten_mon_hoc,nhom_mon_hoc,lop_hoc_ma,lop_hoc_ten,cap_hoc,hoc_phi_trung_binh_gio_day_mon,ma_hoc_sinh_danh_gia,diem_xep_hang,ngay_danh_gia
GS_EX_0069,Dương Quang Hùng,nam,2000,Ky su,Công nghệ thông tin,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,1,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_EX_0247,4.16,2026-03-11
GS_EX_0070,Đỗ Minh Nam,nam,2003,Thac si,Công nghệ thông tin,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,1,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,150000,HS_EX_0389,4.01,2026-03-26
GS_EX_0071,Trần Xuân Trang,nu,2000,Cu nhan,Sư phạm Toán,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,7,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,250000,,,
GS_EX_0072,Lý Thanh Linh,nu,1995,Cu nhan,Quản trị Kinh doanh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,6,online,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,250000,HS_EX_0760,3.74,2026-03-05
GS_EX_0073,Ngô Thị Thu,nu,1995,Ky su,Ngôn ngữ Anh,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,5,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,180000,,,
GS_EX_0074,Phạm Hồng Linh,nu,2000,Ky su,Sư phạm Toán,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,2,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_EX_0251,4.97,2026-03-10
GS_EX_0075,Lê Đức Cường,nam,1999,Cu nhan,Sư phạm Toán,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,1,online,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_EX_0075,3.52,2026-04-01
GS_EX_0076,Lý Thị Linh,nu,1997,Ky su,Ngôn ngữ Anh,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,8,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,200000,HS_EX_0724,4.57,2026-03-13
GS_EX_0077,Lê Đức Phú,nam,1995,Ky su,Quản trị Kinh doanh,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,8,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_EX_0035,3.97,2026-03-07
GS_EX_0078,Đặng Quang Hùng,nam,1999,Thac si,Ngôn ngữ Anh,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,5,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_EX_0636,4.96,2026-03-06
GS_EX_0079,Vũ Trọng Huy,nam,2000,Thac si,Công nghệ thông tin,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,8,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,200000,,,
GS_EX_0080,Trần Hồng Mai,nu,2000,Thac si,Quản trị Kinh doanh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,5,online,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,250000,,,
GS_EX_0081,Đỗ Thu Trang,nu,1999,Ky su,Quản trị Kinh doanh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,2,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_EX_0542,4.02,2026-03-30
GS_EX_0082,Lê Thị Nhung,nu,2003,Ky su,Công nghệ thông tin,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,5,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,250000,HS_EX_0857,4.53,2026-03-27
GS_EX_0083,Vũ Trọng Khoa,nam,2002,Thac si,Ngôn ngữ Anh,DH_FPT,Đại học FPT,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,3,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,180000,HS_EX_0524,4.86,2026-03-22
GS_EX_0084,Đặng Minh Kiệt,nam,1995,Cu nhan,Công nghệ thông tin,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,1,online,180000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,180000,,,
GS_EX_0085,Vũ Mai Trang,nu,2001,Cu nhan,Sư phạm Toán,DH_FPT,Đại học FPT,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,7,online,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,200000,HS_EX_0047,3.65,2026-04-01
GS_EX_0086,Lý Thị Vy,nu,1997,Ky su,Ngôn ngữ Anh,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,5,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,200000,HS_EX_0776,4.65,2026-03-23
GS_EX_0087,Đỗ Thị Nhung,nu,1995,Thac si,Quản trị Kinh doanh,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,6,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,250000,HS_EX_0901,3.98,2026-03-24
GS_EX_0088,Trần Ngọc Hân,nu,1995,Cu nhan,Quản trị Kinh doanh,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,7,online,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_EX_0066,3.62,2026-03-12
GS_EX_0089,Hoàng Hoàng Thảo,nu,2000,Cu nhan,Quản trị Kinh doanh,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,2,online,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_EX_0915,4.31,2026-03-15
GS_EX_0090,Hoàng Ngọc Trang,nu,2003,Ky su,Sư phạm Toán,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,6,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_EX_0625,4.76,2026-03-20
GS_EX_0091,Lý Hữu Nam,nam,2002,Cu nhan,Công nghệ thông tin,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,6,online,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_EX_0866,4.88,2026-03-31
GS_EX_0092,Hoàng Mai Linh,nu,1999,Thac si,Quản trị Kinh doanh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,3,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_EX_0309,3.99,2026-03-30
GS_EX_0093,Hoàng Thái Nam,nam,2000,Thac si,Quản trị Kinh doanh,DH_FPT,Đại học FPT,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,5,online,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,180000,HS_EX_0315,4.1,2026-03-04
GS_EX_0094,Ngô Xuân An,nu,1996,Thac si,Quản trị Kinh doanh,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,8,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_EX_0439,4.51,2026-03-23
GS_EX_0095,Lý Thị Thảo,nu,2003,Thac si,Quản trị Kinh doanh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,5,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_EX_0629,4.02,2026-03-25
GS_EX_0096,Ngô Đình Đức,nam,2002,Cu nhan,Công nghệ thông tin,DH_FPT,Đại học FPT,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,1,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,180000,HS_EX_0362,3.63,2026-03-29
GS_EX_0097,Nguyễn Thái Đạt,nam,2002,Cu nhan,Ngôn ngữ Anh,DH_TM,Đại học Thương mại,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,6,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,150000,HS_EX_0779,4.44,2026-03-24
GS_EX_0098,Bùi Văn Phú,nam,1995,Ky su,Công nghệ thông tin,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,2,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,180000,HS_EX_0242,3.85,2026-03-08
GS_EX_0099,Hoàng Thị Thu,nu,1998,Cu nhan,Sư phạm Toán,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,3,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_EX_0287,4.86,2026-04-02
GS_EX_0100,Vũ Đình Hùng,nam,1997,Thac si,Sư phạm Toán,DH_FPT,Đại học FPT,dai_hoc,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,5,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,250000,HS_EX_0831,3.85,2026-03-19
GS_EX_0101,Phạm Đức Cường,nam,1998,Cu nhan,Ngôn ngữ Anh,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,8,online,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,200000,,,
GS_EX_0102,Dương Quang Hùng,nam,2002,Ky su,Sư phạm Toán,DH_FPT,Đại học FPT,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,1,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,200000,HS_EX_0748,3.87,2026-03-16
GS_EX_0103,Hoàng Hồng Linh,nu,2002,Cu nhan,Sư phạm Toán,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,7,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,180000,HS_EX_0740,4.87,2026-03-10
GS_EX_0104,Đặng Xuân Thảo,nu,2002,Thac si,Quản trị Kinh doanh,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,7,online,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,200000,HS_EX_0621,3.74,2026-03-31
GS_EX_0105,Dương Quang Huy,nam,1997,Cu nhan,Ngôn ngữ Anh,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,1,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,250000,,,
GS_EX_0106,Phạm Hồng Vy,nu,1999,Ky su,Công nghệ thông tin,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,5,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_EX_0407,3.67,2026-03-14
GS_EX_0107,Đỗ Xuân Thảo,nu,2003,Ky su,Quản trị Kinh doanh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,5,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_EX_0438,3.72,2026-03-31
GS_EX_0108,Lê Minh Nam,nam,1995,Thac si,Ngôn ngữ Anh,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,3,online,200000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,200000,HS_EX_0862,3.74,2026-03-20
GS_EX_0109,Nguyễn Mai Thu,nu,2001,Cu nhan,Ngôn ngữ Anh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,1,online,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_EX_0098,3.56,2026-03-16
GS_EX_0110,Dương Minh Hùng,nam,1996,Thac si,Công nghệ thông tin,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,4,online,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,150000,,,
GS_EX_0111,Hoàng Hải Đạt,nam,1997,Thac si,Sư phạm Toán,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,6,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,150000,HS_EX_0801,4.95,2026-03-29
GS_EX_0112,Trần Đình Huy,nam,2003,Thac si,Sư phạm Toán,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,8,online,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_EX_0920,4.66,2026-03-07
GS_EX_0113,Hoàng Xuân Trang,nu,2001,Thac si,Sư phạm Toán,DH_FPT,Đại học FPT,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,1,online,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_EX_0513,3.59,2026-03-25
GS_EX_0114,Đỗ Thanh Mai,nu,1996,Thac si,Sư phạm Toán,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,4,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,200000,HS_EX_0029,3.74,2026-04-01
GS_EX_0115,Vũ Bảo Hân,nu,1995,Thac si,Sư phạm Toán,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,2,online,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,200000,HS_EX_0130,3.63,2026-03-27
GS_EX_0116,Vũ Quang Đạt,nam,1998,Thac si,Công nghệ thông tin,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,5,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,200000,HS_EX_0181,4.1,2026-03-24
GS_EX_0117,Nguyễn Xuân Thảo,nu,2000,Thac si,Sư phạm Toán,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,4,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,150000,HS_EX_0952,3.7,2026-03-12
GS_EX_0118,Vũ Hữu Cường,nam,2000,Cu nhan,Quản trị Kinh doanh,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,4,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,180000,,,
GS_EX_0119,Vũ Hữu Đức,nam,1996,Cu nhan,Quản trị Kinh doanh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,7,online,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,150000,HS_EX_0972,3.84,2026-03-19
GS_EX_0120,Trần Thanh Vy,nu,2003,Cu nhan,Công nghệ thông tin,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,7,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,250000,HS_EX_0649,3.85,2026-03-22
GS_EX_0121,Trần Mai Vy,nu,2001,Cu nhan,Sư phạm Toán,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,7,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,200000,HS_EX_0399,3.53,2026-03-18
GS_EX_0122,Trần Mai Thu,nu,1998,Cu nhan,Quản trị Kinh doanh,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,5,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,180000,HS_EX_0483,4.32,2026-03-22
GS_EX_0123,Trần Thị Thu,nu,1996,Thac si,Công nghệ thông tin,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,6,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,200000,,,
GS_EX_0124,Đặng Minh Tuấn,nam,2003,Ky su,Công nghệ thông tin,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,3,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,200000,HS_EX_0235,4.09,2026-04-02
GS_EX_0125,Bùi Thu Hân,nu,1998,Ky su,Ngôn ngữ Anh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,2,online,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_EX_0325,4.2,2026-03-19
GS_EX_0126,Ngô Đình Kiệt,nam,2002,Ky su,Ngôn ngữ Anh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,6,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,200000,,,
GS_EX_0127,Đỗ Văn Đạt,nam,1995,Thac si,Sư phạm Toán,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,3,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_EX_0019,4.39,2026-03-16
GS_EX_0128,Đỗ Thái Cường,nam,1996,Cu nhan,Ngôn ngữ Anh,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,3,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,150000,HS_EX_0053,3.58,2026-03-15
GS_EX_0129,Đặng Hoàng Châu,nu,1997,Ky su,Công nghệ thông tin,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,2,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_EX_0962,3.63,2026-03-08
GS_EX_0130,Phạm Trọng Huy,nam,1997,Ky su,Ngôn ngữ Anh,DH_FPT,Đại học FPT,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,7,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,180000,HS_EX_0918,4.13,2026-03-17
GS_EX_0131,Bùi Xuân An,nu,1996,Thac si,Sư phạm Toán,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,4,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,250000,HS_EX_0890,4.6,2026-03-20
GS_EX_0132,Hoàng Mai Nhung,nu,1998,Thac si,Ngôn ngữ Anh,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,8,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,250000,HS_EX_0257,4.81,2026-03-10
GS_EX_0133,Đặng Ngọc Mai,nu,2001,Ky su,Công nghệ thông tin,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,6,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,180000,HS_EX_0437,4.58,2026-03-29
GS_EX_0134,Nguyễn Đình Đạt,nam,2000,Ky su,Ngôn ngữ Anh,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,1,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_EX_0798,3.85,2026-03-13
GS_EX_0135,Vũ Thái Phú,nam,1995,Thac si,Quản trị Kinh doanh,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,3,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,180000,HS_EX_0624,3.8,2026-03-27
GS_EX_0136,Bùi Thái Cường,nam,2000,Cu nhan,Ngôn ngữ Anh,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,8,online,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,150000,HS_EX_0969,3.59,2026-03-13
GS_EX_0137,Ngô Đình Kiệt,nam,1995,Cu nhan,Sư phạm Toán,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,2,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,200000,HS_EX_0342,4.96,2026-03-14
