ma_gia_su,ho_ten,gioi_tinh,nam_sinh,hoc_vi,chuyen_nganh,truong_hoc_ma,truong_hoc_ten,loai_truong,khu_vuc_ma,ten_khu_vuc,quan_huyen,tinh_thanh,nam_kinh_nghiem,hinh_thuc_day,hoc_phi_trung_binh_gio,nguon_du_lieu,trang_thai,ngay_cap_nhat,mon_hoc_ma,ten_mon_hoc,nhom_mon_hoc,lop_hoc_ma,lop_hoc_ten,cap_hoc,hoc_phi_trung_binh_gio_day_mon,ma_hoc_sinh_danh_gia,diem_xep_hang,ngay_danh_gia
GS_WB_0069,Dương Thị Hân,nu,1995,Cu nhan,Sư phạm Toán,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,6,online,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,180000,HS_WB_0149,4.67,2026-03-10
GS_WB_0070,Ngô Đức Đức,nam,1996,Thac si,Quản trị Kinh doanh,DH_FPT,Đại học FPT,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,1,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,150000,HS_WB_0116,4.56,2026-03-26
GS_WB_0071,Hoàng Đức Đức,nam,1999,Thac si,Ngôn ngữ Anh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,1,ca_hai,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,250000,HS_WB_0121,3.91,2026-03-30
GS_WB_0072,Đỗ Hải Hùng,nam,2000,Cu nhan,Công nghệ thông tin,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,2,ca_hai,200000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,200000,HS_WB_0400,3.88,2026-03-23
GS_WB_0073,Lý Thanh Thu,nu,2002,Cu nhan,Sư phạm Toán,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,8,online,200000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,200000,HS_WB_0287,3.67,2026-03-23
GS_WB_0074,Phạm Quang Kiệt,nam,1997,Ky su,Công nghệ thông tin,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,7,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,250000,,,
GS_WB_0075,Phạm Thu Linh,nu,1995,Ky su,Quản trị Kinh doanh,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,1,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_WB_0115,4.8,2026-03-25
GS_WB_0076,Bùi Xuân Thảo,nu,1998,Cu nhan,Ngôn ngữ Anh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,2,online,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,150000,HS_WB_0590,4.18,2026-03-17
GS_WB_0077,Đỗ Hoàng Vy,nu,2002,Cu nhan,Quản trị Kinh doanh,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,3,ca_hai,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,200000,,,
GS_WB_0078,Trần Văn Kiệt,nam,2000,Thac si,Quản trị Kinh doanh,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,4,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_WB_0272,3.71,2026-03-17
GS_WB_0079,Đỗ Thái Đức,nam,1997,Cu nhan,Ngôn ngữ Anh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,7,ca_hai,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_WB_0017,4.24,2026-03-21
GS_WB_0080,Vũ Thu Châu,nu,1995,Ky su,Ngôn ngữ Anh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,5,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_WB_0687,4.3,2026-03-25
GS_WB_0081,Vũ Ngọc Thảo,nu,1999,Thac si,Quản trị Kinh doanh,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,8,ca_hai,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_WB_0449,4.57,2026-03-14
GS_WB_0082,Vũ Xuân Linh,nu,2000,Ky su,Quản trị Kinh doanh,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,4,ca_hai,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_WB_0349,4.2,2026-03-10
GS_WB_0083,Ngô Thu Trang,nu,1997,Thac si,Sư phạm Toán,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,8,ca_hai,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0759,4.96,2026-03-05
GS_WB_0084,Bùi Thị Trang,nu,2002,Ky su,Công nghệ thông tin,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,7,online,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,250000,,,
GS_WB_0085,Hoàng Minh Phú,nam,2003,Thac si,Ngôn ngữ Anh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,2,ca_hai,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,200000,HS_WB_0226,4.48,2026-03-11
GS_WB_0086,Dương Mai Trang,nu,1995,Ky su,Sư phạm Toán,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,8,ca_hai,200000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,200000,HS_WB_0867,3.96,2026-03-15
GS_WB_0087,Đặng Hồng Châu,nu,1997,Cu nhan,Công nghệ thông tin,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,6,online,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_WB_0313,4.17,2026-03-11
GS_WB_0088,Ngô Văn Kiệt,nam,2002,Ky su,Công nghệ thông tin,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,8,ca_hai,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,150000,HS_WB_0787,4.15,2026-03-29
GS_WB_0089,Đỗ Xuân Nhung,nu,1995,Ky su,Sư phạm Toán,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,4,online,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,180000,,,
GS_WB_0090,Hoàng Thanh An,nu,2001,Cu nhan,Sư phạm Toán,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,8,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,150000,HS_WB_0986,4.56,2026-03-21
GS_WB_0091,Đặng Thái Tuấn,nam,2001,Thac si,Quản trị Kinh doanh,DH_FPT,Đại học FPT,dai_hoc,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,7,online,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,180000,HS_WB_0259,4.03,2026-03-22
GS_WB_0092,Đặng Quang Tuấn,nam,2001,Thac si,Quản trị Kinh doanh,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,7,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,250000,HS_WB_0020,4.42,2026-03-25
GS_WB_0093,Lê Ngọc Mai,nu,2003,Ky su,Quản trị Kinh doanh,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,8,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_WB_0534,3.94,2026-03-22
GS_WB_0094,Phạm Minh Đức,nam,2002,Thac si,Công nghệ thông tin,DH_FPT,Đại học FPT,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,7,ca_hai,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,150000,HS_WB_0311,3.95,2026-03-04
GS_WB_0095,Lý Đình Tuấn,nam,2001,Ky su,Ngôn ngữ Anh,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,1,online,250000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,250000,HS_WB_0832,3.98,2026-03-16
GS_WB_0096,Bùi Thanh Hân,nu,1999,Thac si,Ngôn ngữ Anh,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,7,ca_hai,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,180000,,,
GS_WB_0097,Ngô Trọng Phú,nam,2000,Cu nhan,Quản trị Kinh doanh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,4,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,200000,HS_WB_0222,3.89,2026-03-07
GS_WB_0098,Dương Ngọc Nhung,nu,2000,Thac si,Quản trị Kinh doanh,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,8,ca_hai,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,250000,HS_WB_1000,4.56,2026-03-25
GS_WB_0099,Lý Thị Thu,nu,2003,Thac si,Ngôn ngữ Anh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,4,ca_hai,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,150000,HS_WB_0128,4.27,2026-03-20
GS_WB_0100,Bùi Hoàng Thảo,nu,1998,Cu nhan,Sư phạm Toán,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,3,online,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,150000,HS_WB_0625,4.66,2026-03-30
GS_WB_0101,Lê Hải Kiệt,nam,1999,Cu nhan,Ngôn ngữ Anh,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,2,online,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_WB_0596,4.75,2026-03-19
GS_WB_0102,Dương Thanh Mai,nu,2002,Cu nhan,Sư phạm Toán,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,8,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,150000,HS_WB_0098,4.83,2026-03-07
GS_WB_0103,Dương Quang Cường,nam,2001,Thac si,Quản trị Kinh doanh,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,1,ca_hai,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_WB_0414,4.34,2026-03-16
GS_WB_0104,Nguyễn Trọng Tuấn,nam,1996,Ky su,Công nghệ thông tin,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,5,online,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,180000,HS_WB_0567,4.89,2026-03-16
GS_WB_0105,Ngô Đức Hùng,nam,2001,Thac si,Công nghệ thông tin,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,8,online,250000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,250000,HS_WB_0558,4.74,2026-03-25
GS_WB_0106,Lý Văn Huy,nam,1997,Ky su,Sư phạm Toán,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,7,online,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,150000,HS_WB_0451,4.11,2026-03-16
GS_WB_0107,Đỗ Hữu Nam,nam,1999,Ky su,Sư phạm Toán,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,5,ca_hai,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_WB_0433,4.76,2026-04-02
GS_WB_0108,Vũ Trọng Hùng,nam,2002,Ky su,Ngôn ngữ Anh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,4,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_WB_0163,4.92,2026-03-22
GS_WB_0109,Trần Hải Hùng,nam,1995,Thac si,Sư phạm Toán,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,7,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_WB_0368,3.52,2026-03-08
GS_WB_0110,Lê Ngọc Châu,nu,2000,Ky su,Sư phạm Toán,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,6,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,200000,HS_WB_0609,4.09,2026-03-05
GS_WB_0111,Vũ Mai An,nu,2000,Cu nhan,Sư phạm Toán,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,3,online,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0250,4.93,2026-03-17
GS_WB_0112,Đặng Mai An,nu,2000,Thac si,Quản trị Kinh doanh,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,1,online,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,150000,HS_WB_0704,4.36,2026-03-04
GS_WB_0113,Trần Bảo Nhung,nu,1999,Ky su,Ngôn ngữ Anh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,2,online,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_WB_0108,3.59,2026-03-06
GS_WB_0114,Đỗ Văn Đức,nam,1998,Ky su,Quản trị Kinh doanh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,8,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_WB_0855,3.73,2026-03-18
GS_WB_0115,Lê Văn Tuấn,nam,1998,Thac si,Quản trị Kinh doanh,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,6,online,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,250000,HS_WB_0263,4.59,2026-03-26
GS_WB_0116,Lê Hoàng Mai,nu,1999,Thac si,Công nghệ thông tin,DH_FPT,Đại học FPT,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,4,online,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_WB_0524,4.44,2026-03-14
GS_WB_0117,Lê Thị Trang,nu,1995,Thac si,Quản trị Kinh doanh,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,4,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_WB_0598,4.74,2026-03-28
GS_WB_0118,Lê Đức Hùng,nam,1995,Ky su,Sư phạm Toán,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,6,ca_hai,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,250000,,,
GS_WB_0119,Bùi Văn Cường,nam,1995,Cu nhan,Quản trị Kinh doanh,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,3,ca_hai,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,150000,HS_WB_0150,4.53,2026-03-09
GS_WB_0120,Nguyễn Đình Huy,nam,2003,Thac si,Sư phạm Toán,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,3,ca_hai,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_WB_0108,4.43,2026-03-18
GS_WB_0121,Hoàng Hoàng Linh,nu,2003,Ky su,Ngôn ngữ Anh,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,3,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0636,4.72,2026-03-21
GS_WB_0122,Bùi Đình Đức,nam,1995,Ky su,Sư phạm Toán,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,6,ca_hai,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_WB_0195,4.12,2026-03-05
GS_WB_0123,Nguyễn Hữu Khoa,nam,2000,Thac si,Ngôn ngữ Anh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,2,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,180000,HS_WB_0683,4.25,2026-03-21
GS_WB_0124,Lê Hoàng Thảo,nu,2002,Thac si,Quản trị Kinh doanh,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,7,ca_hai,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,250000,HS_WB_0778,4.94,2026-03-10
GS_WB_0125,Phạm Hải Kiệt,nam,1995,Thac si,Ngôn ngữ Anh,DH_GTVT,Đại học Giao thông Vận tải,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,4,online,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,250000,HS_WB_0379,3.74,2026-03-28
GS_WB_0126,Hoàng Quang Cường,nam,1996,Cu nhan,Ngôn ngữ Anh,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,2,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_WB_0322,4.86,2026-03-05
GS_WB_0127,Dương Ngọc Linh,nu,1995,Thac si,Sư phạm Toán,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,7,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0690,4.42,2026-03-19
GS_WB_0128,Bùi Thu Châu,nu,1996,Cu nhan,Quản trị Kinh doanh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,1,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,200000,HS_WB_0618,4.79,2026-04-02
GS_WB_0129,Nguyễn Đức Nam,nam,2003,Ky su,Sư phạm Toán,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,1,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_WB_0646,4.85,2026-03-26
GS_WB_0130,Ngô Trọng Phú,nam,2003,Cu nhan,Sư phạm Toán,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,6,online,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_WB_0754,3.91,2026-03-18
GS_WB_0131,Hoàng Mai Châu,nu,2003,Ky su,Quản trị Kinh doanh,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,2,online,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,150000,HS_WB_0692,4.43,2026-04-01
GS_WB_0132,Hoàng Thu Nhung,nu,2000,Thac si,Công nghệ thông tin,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,1,online,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,180000,HS_WB_0237,4.2,2026-03-31
GS_WB_0133,Lê Hải Đạt,nam,2003,Ky su,Ngôn ngữ Anh,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,8,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,250000,HS_WB_0725,4.8,2026-03-30
GS_WB_0134,Lý Thị Châu,nu,1997,Ky su,Ngôn ngữ Anh,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,4,ca_hai,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_WB_0409,4.64,2026-03-28
GS_WB_0135,Đỗ Mai Thảo,nu,1996,Thac si,Quản trị Kinh doanh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,1,ca_hai,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,200000,,,
GS_WB_0136,Lý Đức Hùng,nam,2002,Thac si,Quản trị Kinh doanh,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,7,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,250000,HS_WB_0476,4.18,2026-03-26
GS_WB_0137,Trần Thanh Thu,nu,1995,Cu nhan,Sư phạm Toán,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,8,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,180000,HS_WB_0119,4.68,2026-03-23
