ma_hoc_sinh,ho_ten,truong_hoc_ma,truong_hoc_ten,loai_truong,lop_hoc_ma,lop_hoc_ten,cap_hoc,khu_vuc_ma,ten_khu_vuc,quan_huyen,tinh_thanh,hoc_luc,nguon_du_lieu,trang_thai,ngay_cap_nhat,mon_hoc_ma,ten_mon_hoc,nhom_mon_hoc,hinh_thuc_hoc,muc_tieu_hoc_tap,ngan_sach_toi_da_gio,so_buoi_moi_tuan,trang_thai_nhu_cau,ngay_dang
HS_EX_0075,Lý Minh Huy,THPT_CBQ,THPT Cao Bá Quát,thpt,LOP_06,Lớp 6,thcs,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-12
HS_EX_0076,Ngô Trọng Cường,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_09,Lớp 9,thcs,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-04-02
HS_EX_0077,Nguyễn Thu Nhung,THPT_LQD_DN,THPT Chuyên Lê Quý Đôn,thpt,LOP_09,Lớp 9,thcs,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-15
HS_EX_0078,Lý Đình Kiệt,THPT_TD,THPT Thủ Đức,thpt,LOP_10,Lớp 10,thpt,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,trung_binh,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-16
HS_EX_0079,Bùi Thị Mai,THPT_CVA,THPT Chu Văn An,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-05
HS_EX_0080,Nguyễn Hồng Thu,THPT_PCT,THPT Chuyên Phan Châu Trinh,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-27
HS_EX_0081,Ngô Thanh An,THPT_KL,THPT Kim Liên,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-28
HS_EX_0082,Lê Văn Đạt,THPT_HHT,THPT Hoàng Hoa Thám,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-22
HS_EX_0083,Trần Thị Mai,THPT_CVA,THPT Chu Văn An,thpt,LOP_09,Lớp 9,thcs,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-24
HS_EX_0084,Bùi Trọng Đạt,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_09,Lớp 9,thcs,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-18
HS_EX_0085,Phạm Hữu Nam,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_12,Lớp 12,thpt,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-20
HS_EX_0086,Nguyễn Xuân Thảo,THPT_LHP,THPT Chuyên Lê Hồng Phong,thpt,LOP_06,Lớp 6,thcs,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-08
HS_EX_0087,Đỗ Hoàng Mai,THPT_TP_DN,THPT Trần Phú,thpt,LOP_09,Lớp 9,thcs,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-09
HS_EX_0088,Trần Thái Đức,THPT_ND,THPT Nguyễn Du,thpt,LOP_09,Lớp 9,thcs,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-17
HS_EX_0089,Lý Hoàng Vy,THPT_AMS,THPT Chuyên Hà Nội - Amsterdam,thpt,LOP_10,Lớp 10,thpt,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-26
HS_EX_0090,Vũ Hải Tuấn,THPT_TL,THPT Thăng Long,thpt,LOP_12,Lớp 12,thpt,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-31
HS_EX_0091,Đặng Đức Đạt,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-04-03
HS_EX_0092,Đặng Hải Tuấn,THPT_NT_HN,THPT Nguyễn Trãi - Ba Đình,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-08
HS_EX_0093,Phạm Thanh Thảo,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-25
HS_EX_0094,Ngô Hải Hùng,THPT_NH,THPT Nguyễn Hiền,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-04-01
HS_EX_0095,Đỗ Văn Cường,THPT_TTT,THPT Tôn Thất Tùng,thpt,LOP_09,Lớp 9,thcs,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-25
HS_EX_0096,Trần Thái Phú,THPT_LQD_HCM,THPT Lê Quý Đôn,thpt,LOP_06,Lớp 6,thcs,KV_HN_LB,Long Biên,Long Biên,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-28
HS_EX_0097,Vũ Thái Tuấn,THPT_PCT,THPT Chuyên Phan Châu Trinh,thpt,LOP_12,Lớp 12,thpt,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-14
HS_EX_0098,Lê Đình Nam,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_06,Lớp 6,thcs,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-22
HS_EX_0099,Hoàng Minh Khoa,THPT_VD,THPT Việt Đức,thpt,LOP_10,Lớp 10,thpt,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-21
HS_EX_0100,Nguyễn Hoàng Thảo,THPT_TPh,THPT Thái Phiên,thpt,LOP_10,Lớp 10,thpt,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-12
HS_EX_0101,Ngô Hữu Tuấn,THPT_DD,THPT Đống Đa,thpt,LOP_09,Lớp 9,thcs,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-13
HS_EX_0102,Đặng Văn Khoa,THPT_TP_DN,THPT Trần Phú,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-19
HS_EX_0103,Vũ Thanh Hân,THPT_NMK,THPT Nguyễn Thị Minh Khai,thpt,LOP_12,Lớp 12,thpt,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-15
HS_EX_0104,Lê Bảo Hân,THPT_TP_DN,THPT Trần Phú,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-23
HS_EX_0105,Dương Bảo Châu,THPT_MQ,THPT Mạc Đĩnh Chi,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-25
HS_EX_0106,Trần Thu Mai,THPT_NHS,THPT Ngũ Hành Sơn,thpt,LOP_09,Lớp 9,thcs,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-16
HS_EX_0107,Dương Đình Đạt,THPT_AMS,THPT Chuyên Hà Nội - Amsterdam,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-05
HS_EX_0108,Nguyễn Trọng Đạt,THPT_NH,THPT Nguyễn Hiền,thpt,LOP_12,Lớp 12,thpt,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-28
HS_EX_0109,Ngô Minh Cường,THPT_NHS,THPT Ngũ Hành Sơn,thpt,LOP_10,Lớp 10,thpt,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-04-03
HS_EX_0110,Phạm Thị An,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_06,Lớp 6,thcs,KV_HN_LB,Long Biên,Long Biên,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-09
HS_EX_0111,Đặng Ngọc Mai,THPT_DD,THPT Đống Đa,thpt,LOP_06,Lớp 6,thcs,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-27
HS_EX_0112,Đặng Đức Kiệt,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-10
HS_EX_0113,Lý Thu Trang,THPT_TTT,THPT Tôn Thất Tùng,thpt,LOP_09,Lớp 9,thcs,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-08
HS_EX_0114,Hoàng Đức Khoa,THPT_DA,THPT Đông Anh,thpt,LOP_06,Lớp 6,thcs,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-04-01
HS_EX_0115,Dương Hải Phú,THPT_BTX,THPT Bùi Thị Xuân,thpt,LOP_09,Lớp 9,thcs,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-14
HS_EX_0116,Phạm Thái Kiệt,THPT_GD,THPT Gia Định,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-25
HS_EX_0117,Vũ Hữu Khoa,THPT_LQD_HCM,THPT Lê Quý Đôn,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-04-03
HS_EX_0118,Đỗ Đình Đức,THPT_AMS,THPT Chuyên Hà Nội - Amsterdam,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-29
HS_EX_0119,Trần Minh Kiệt,THPT_LHP,THPT Chuyên Lê Hồng Phong,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-13
HS_EX_0120,Đỗ Thanh Vy,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_09,Lớp 9,thcs,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-05
HS_EX_0121,Phạm Thu Thảo,THPT_LQD_HCM,THPT Lê Quý Đôn,thpt,LOP_06,Lớp 6,thcs,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-17
HS_EX_0122,Vũ Đức Khoa,THPT_NHS,THPT Ngũ Hành Sơn,thpt,LOP_09,Lớp 9,thcs,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-26
HS_EX_0123,Phạm Đức Khoa,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_10,Lớp 10,thpt,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-06
HS_EX_0124,Lý Quang Đạt,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_06,Lớp 6,thcs,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-04-03
HS_EX_0125,Phạm Bảo Hân,THPT_ND,THPT Nguyễn Du,thpt,LOP_09,Lớp 9,thcs,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-05
HS_EX_0126,Dương Thanh Trang,THPT_LHP,THPT Chuyên Lê Hồng Phong,thpt,LOP_06,Lớp 6,thcs,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-11
HS_EX_0127,Hoàng Hữu Tuấn,THPT_ND,THPT Nguyễn Du,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-13
HS_EX_0128,Đặng Thu Nhung,THPT_TP_HN,THPT Trần Phú - Hoàn Kiếm,thpt,LOP_06,Lớp 6,thcs,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-11
HS_EX_0129,Ngô Thu Mai,THPT_KL,THPT Kim Liên,thpt,LOP_06,Lớp 6,thcs,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-29
HS_EX_0130,Vũ Thu Linh,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_12,Lớp 12,thpt,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-23
HS_EX_0131,Bùi Hữu Phú,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_10,Lớp 10,thpt,KV_HN_LB,Long Biên,Long Biên,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-10
HS_EX_0132,Lê Xuân Vy,THPT_LHP,THPT Chuyên Lê Hồng Phong,thpt,LOP_12,Lớp 12,thpt,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-30
HS_EX_0133,Phạm Thanh Trang,THPT_ST,THPT Sơn Tây,thpt,LOP_10,Lớp 10,thpt,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-21
HS_EX_0134,Dương Hồng Nhung,THPT_AMS,THPT Chuyên Hà Nội - Amsterdam,thpt,LOP_09,Lớp 9,thcs,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-20
HS_EX_0135,Bùi Hoàng Thu,THPT_TPh,THPT Thái Phiên,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-30
HS_EX_0136,Ngô Mai Mai,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_06,Lớp 6,thcs,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-14
HS_EX_0137,Vũ Thái Kiệt,THPT_NMK,THPT Nguyễn Thị Minh Khai,thpt,LOP_12,Lớp 12,thpt,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-27
HS_EX_0138,Vũ Ngọc Châu,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_12,Lớp 12,thpt,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-04-03
HS_EX_0139,Đặng Đình Khoa,THPT_LHP,THPT Chuyên Lê Hồng Phong,thpt,LOP_10,Lớp 10,thpt,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-11
HS_EX_0140,Bùi Bảo An,THPT_LQD_DN,THPT Chuyên Lê Quý Đôn,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-16
HS_EX_0141,Đỗ Trọng Hùng,THPT_BTX,THPT Bùi Thị Xuân,thpt,LOP_10,Lớp 10,thpt,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-22
HS_EX_0142,Phạm Quang Phú,THPT_DD,THPT Đống Đa,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-04-01
HS_EX_0143,Phạm Thị Nhung,THPT_TD,THPT Thủ Đức,thpt,LOP_10,Lớp 10,thpt,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-25
HS_EX_0144,Vũ Văn Đạt,THPT_TD,THPT Thủ Đức,thpt,LOP_10,Lớp 10,thpt,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-31
HS_EX_0145,Nguyễn Thái Tuấn,THPT_NH,THPT Nguyễn Hiền,thpt,LOP_09,Lớp 9,thcs,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-08
HS_EX_0146,Vũ Hoàng Châu,THPT_CBQ,THPT Cao Bá Quát,thpt,LOP_09,Lớp 9,thcs,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,trung_binh,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-27
HS_EX_0147,Trần Bảo Nhung,THPT_MC,THPT Marie Curie,thpt,LOP_12,Lớp 12,thpt,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-31
HS_EX_0148,Lê Xuân Vy,THPT_NTH_HCM,THPT Nguyễn Thượng Hiền,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-06
HS_EX_0149,Lý Hữu Kiệt,THPT_OIK,THPT Ông Ích Khiêm,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-04-03
